"","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer"
"ENSG00000100097",6.42331163290099,3.59210495866071,3.80268523520771,5.03453930827217,3.6286988352669,5.82432622992212,6.74129361095205,4.80626529553468,7.43401638556514,6.30442102153399,4.2297921775682,3.62084204221767,5.68262672715652,4.81643469171075,5.64395537416073,2.59791791252739,4.60806000413248,5.10828299662526,6.59582721956457,3.8022249039162,4.08756195994771,7.51286143536044,6.58351904898536,4.67187135292065,6.51278694473403,7.67657911158779,5.8303753781895,5.26541723469925,6.97773307578825,4.32142211864988,6.10957240749027,4.92033548527574,4.32971100835641,5.97250210973016,7.96377470944666,7.06660156452884,7.88880075340104,8.20706350362308,1.93735664596819,2.49263440903002,8.39033667980429,7.01259502807442,6.50379663156974,6.64294954981929,7.36978744049082,7.80749473959221,8.05861545057555,6.18176780544765,8.27917399452189,4.29076425039249,5.86572040650644,7.08578236414373,4.18496199163508,6.17007443043695,4.9383574862042,4.79607401033761,5.03123011748772,5.56461033421642,5.31505397143366,6.94294957926066,7.50378724473244,4.42699076114143,4.82264016846083,5.1100900132079,5.47882230475474,5.99966905515007,4.8510215211121,4.66190147699759,3.99721615744588,5.65057220880572,7.33033459405718,6.17460767613443,6.37804854372373,6.51577720057971,6.9699285141718,6.41846773530422,6.23083468580395,6.67261138698496,5.37475852307676,6.60135229460391,6.29162787769207,6.25590158667868,7.33347266876248,6.37062053315925,5.92783455862003,5.87742565588533,7.7511432880461,7.72562032613956,6.11617094864686,7.64789139612287,7.07171792414448,7.22964385609736,7.39380359035918,7.46542717705573,6.96253265613304
"ENSG00000100129",8.25029536170753,4.42033861039423,6.27813425118238,1.86461430682985,6.60412081254623,6.27606541041376,7.05182642490506,5.49814300017235,7.50192045006694,0.946869016915908,5.35754772476657,4.53559475559916,7.79215713054666,5.23466046862064,6.62734066030984,7.38799484315316,5.95344707184383,5.70474113618424,6.43347962483716,6.12415299880357,4.28763979539662,7.3384370472076,6.55629758025033,5.26797441124701,6.94173675086813,9.13675152358713,6.83663436866118,6.14677273820063,8.04893465576504,7.04695281775381,6.83961028106541,6.42361418840319,3.72931846706565,6.86128463113161,8.56856218852406,7.26080490909354,6.26011687525056,8.57685344373226,4.25928474085555,2.49263440903002,8.84027824726274,7.90669295273949,7.19641684525154,7.99329868386589,7.26166982363551,7.56859199623131,8.37386218037127,6.90305177738159,7.99109951050409,5.01204822232642,7.58429251487304,8.57849995368267,7.29852455045828,9.00642193915708,7.24846014569478,6.2138005971441,6.22292574160125,7.87852899817308,6.79366449098248,9.37004296178562,9.09060888880481,6.86115041394508,7.42974164645123,6.68708180282048,7.33029978004465,7.22853823277797,6.37763178335496,7.35141990876134,7.12374856337481,8.47809671570417,7.54342619690163,7.11672676005393,8.1250445030272,7.2467812365072,7.16097680717986,7.27829007725596,7.26681398290952,7.52060829353991,7.19292020009095,6.70204629422338,6.74261207337731,7.22893453907841,8.5190532456035,6.01280790257336,6.62220827606177,7.61290316839212,9.04848751613622,8.80032487112942,6.62181099670661,8.50368667323822,7.17647566535761,8.03350133391874,8.41568670825763,7.46542717705573,7.74262549818619
"ENSG00000100181",8.42166378001951,8.43785101085513,7.97962383841108,8.5879908362481,7.49338693239045,6.83832338100137,7.75171022689738,7.94292784284524,7.51658583724869,7.42260244788231,6.26932054175484,6.81680917749798,6.57452411984714,8.05018161082667,8.11236955752558,8.93776791541201,7.27351242271401,7.32985078516367,6.71842281062388,8.10434451772339,7.35975793720477,7.01988480720715,7.02196115259914,8.37231107106175,7.09401672657886,5.84704739868551,7.05634768980175,7.85459198670732,7.54681020305771,7.67588417768564,6.650680618622,7.01323806649421,8.47382682344912,7.71596843281381,6.67325956719076,7.6694688635878,7.51387346749635,6.5023064903672,8.11584366091392,8.53534608500143,6.7451210142224,5.97927495487439,6.96676860791229,7.86318224763731,8.65050796905195,8.58107311650569,8.78985605690813,8.425879051424,7.70944431427036,7.5664693285192,7.32054899374314,6.52156812888273,8.10066969667924,6.48635395236735,7.81950266897617,7.77710873199386,7.64872658235727,7.33951136247485,6.87539650538181,5.64636625987295,5.23123376081865,9.21158884873264,9.05165715392518,9.32244068101958,9.08763154743027,8.89005701984666,9.25296188132873,9.06584638710012,9.34157125163649,9.27370620077937,6.55628834783868,8.33186944231099,6.42210372380167,6.83472759566717,7.42587395703085,7.91782152051654,7.77640374822502,7.76306633793046,7.93847329009388,8.11505611215524,7.80421432304575,8.14005325799216,7.49211018076525,7.91613188316168,7.8399618025947,7.03906404614268,6.46698057405129,6.70354587300114,7.59010213697927,6.88727453389202,7.24231347872036,6.33189391434531,6.65263188522277,7.63288392290729,7.68349037409886
"ENSG00000100201",6.29957626447875,5.096336187269,-2.03020477895703,0.279651806108698,4.56899258914263,4.13090206244918,-2.17458576788373,1.10582557739359,1.79594254838442,0.946869016915908,3.31620692938567,1.77756754590512,2.7795884570436,4.43919922514429,2.06996399126058,1.01295541180623,4.78584712334777,4.20858790242094,5.71548153531176,4.24968388088742,4.34860781268805,5.43009723496201,7.02196115259914,4.97352705278176,6.61356471482391,6.96653025044424,5.17470988612514,6.14677273820063,5.49873757320456,6.73170608795809,6.25724957553253,4.03479420986065,4.26697525300845,6.08008199692998,5.40577925632577,6.56444765095315,5.3942535479021,6.75384525736317,4.91136143743524,4.34678354256656,7.1195165290039,5.92430849565647,5.51157398216146,6.53312627186654,6.37498634716514,6.79000731286337,6.13134577436219,5.64877529502535,6.87003490355213,3.42708572160527,5.10523208948681,5.15747509460004,4.92192758580129,6.08020723047075,6.91610467935708,4.45790527444304,5.03123011748772,5.65177949708592,5.42771177220312,6.17570924449442,5.66302748842308,5.48263879069135,-0.192310173005146,4.82058339601292,0.218294754531524,4.08423335040854,5.54364173479389,3.59433819318496,4.80182046848745,4.56884781137127,6.53911320403055,6.56923896475144,6.97415160205009,6.35880785424131,6.65754419195531,7.15543332947043,6.47184278530774,7.1580382141552,5.65039296569019,7.19209714791907,5.79023009361005,7.03499265651756,5.80520489106194,5.37893580137125,6.33629940397539,5.99175833136432,6.41067313314933,6.80180988931601,7.51103056598807,5.99077910964588,6.94563817576491,7.74503188070867,6.71447113904063,5.83537678680603,6.55080789089503
"ENSG00000100225",8.69973351421459,9.6235037560516,9.62308816642578,9.28808042817928,9.18660232376363,9.13130816943029,6.88880931340478,8.72298690050289,8.8101490408827,9.32624738398717,9.24694426694856,9.33350998177046,9.02219096297258,9.17554283394157,9.86260641541947,10.2886143565051,8.58871465441305,9.04562738877549,8.87753369298278,9.2823724995936,9.12253140481839,8.32971983010649,8.78749589896212,9.31840913276276,8.90315033834628,8.10742379431265,9.14096840353381,9.41694567933564,8.24911634339606,8.75648918888798,8.46564872478948,9.11142866621931,9.04073720316323,8.91433540232004,8.58988319293785,8.79898650960235,8.69307628252667,8.32474971709683,9.13983034127869,9.03655852600944,8.42713429733158,8.17738718278794,8.44205698829295,8.07394934385413,8.56210696386997,9.1701721104685,9.1184610994399,9.76997596567246,8.51097707633245,9.11243769762449,8.58959979875248,8.41145286071691,9.37455937233324,8.44512383290837,8.44518115942903,8.90615796898733,9.44650488262367,7.82535491265229,8.68239665182201,8.12675416970917,8.65089865740181,9.45954731631538,9.63794092503898,9.3592720441574,10.0506573714903,9.28361415335427,9.2712890465004,9.39851342609746,9.46753609222591,9.13935544316854,8.32282705738823,7.57539119173304,8.46748362730568,8.32949228741675,8.68502492837741,7.97948454040034,8.57589265552987,8.76704618884301,8.7142960175575,8.70609312728608,9.08759304290088,8.5920086167358,7.83205611071138,8.96803803245333,8.49962167059346,8.36762523336249,7.44261602565209,8.08888568025623,8.19838571193505,7.82016033803348,8.26624813895629,7.46939743809525,7.74935665668449,8.48380570637058,8.78543858172516
"ENSG00000100243",10.3134162425859,10.1693796279058,9.79356050083263,9.40635627895189,10.4762218058162,9.60239420533017,9.32874308874293,10.2479326346961,5.7655688993409,11.0409467025878,9.00303315812596,8.87436020006013,7.24686793750359,8.59709784368287,10.8378474725288,11.453201698912,7.56910636978791,7.77367576766715,9.31945600455872,9.35308826600679,10.8482887795004,9.58341374280928,9.68282998617926,9.52289399834891,9.83359623767243,9.16607560306707,10.090139106946,9.34391920837797,9.36417061597844,10.3233981428472,9.20463773449198,10.111790924863,10.537919419177,9.78715175909668,7.83873866360188,8.9908493422071,9.81832170287888,9.45871722181952,10.0878292847443,10.5780557966485,8.76322282059771,8.6150184988618,8.91932144550983,8.83865992850324,8.98906059612759,10.1013402925115,10.4940416062021,10.7585840674672,7.88917189066037,9.72906909200725,8.83178464794703,8.38241212490382,9.93215181765115,9.35810762854814,8.78512708937515,8.96480225099716,10.2208466303596,6.87551396041765,9.74930116652762,9.16146274297373,8.08160075184395,10.8699342569902,10.8182179328813,10.6992691103623,10.3735346425783,10.0933552092619,10.2285955378852,10.3283981806903,10.5138617152268,9.80437754488476,9.01494369793915,8.353510273696,9.13665913192992,8.99000582114508,8.96673317501199,8.01525567142217,8.95241724727077,8.45797730526951,9.60661127366227,8.63145432639332,9.86662926836303,9.15206577569414,8.79158951920444,9.71160258628206,9.14928986070243,9.55944284065364,7.36324778695659,8.95247653519824,8.80698808200918,6.44414472758382,8.68062612049067,7.76766285520824,8.02627501665428,9.06022068713658,9.47087387525129
"ENSG00000100266",7.07058933947263,6.86917881776381,6.27813425118238,7.68053124239088,6.78118924337319,6.5867846140054,6.61004907767379,7.457501015675,5.52567657331955,6.77975903108065,7.1449707445023,6.54497308791502,5.74306258101849,6.09954353770759,5.9768545868691,6.1422384287512,5.7962637392931,6.4778890666571,6.79843432466707,7.60018112797156,6.67451027659271,6.32094962047876,7.19078021681529,7.1464734061993,5.7807833332439,6.01116677844661,6.46870110450938,7.36916515953708,6.08897501596639,6.66345778698582,6.9007937975169,6.67178741334202,6.72348938826345,5.99099845334755,6.10375071887611,5.66123271348803,6.75607436991298,6.15040333603435,7.11299529860489,7.09140270927621,5.06996070452967,6.00599229325017,6.00583817259088,5.96033848509149,5.63108470578855,5.82477273102404,5.82293600364953,5.34486860777603,4.40416745993316,5.97612864807148,5.90409221737896,5.46285201322356,6.62771486912575,6.04710378867166,6.54281616255116,6.70152837383061,6.46699905835065,4.35546893637783,6.21263840482049,5.34240706707204,5.38458453772545,6.03340637152891,6.56702323418951,5.67504255319757,5.8132413438253,4.909837644921,6.05095909162085,6.1084172077496,6.3036728435708,5.22574420633407,6.09792341689574,6.03872424805266,6.26163905160842,5.74875437255732,6.65754419195531,6.00935506998248,5.62384587875279,6.096110465012,6.3620474713272,5.71816595958666,5.71326811179516,5.89333150729397,5.66519741231685,7.02874944644238,7.08898935043461,5.7532462446646,4.98844013246628,5.25203681705715,6.18571188189994,5.58312114073263,5.85735164334695,4.97149167164331,5.16930964637745,6.36589150350481,6.46912409330133
"ENSG00000100280",4.62580449679974,6.50487212060589,3.01418934040142,3.739083424746,6.77239229513603,5.07119581632491,0.147342327003636,6.86959123090351,-2.1109480472241,5.03433185816625,2.74792316981115,3.83985182415947,3.80815760924037,1.45568734793286,3.00284979540204,-1.30897268308113,4.10358742127169,3.87041916652637,4.6492083158926,4.48575123912095,5.57384018580946,5.66998956098336,5.56997251714741,3.3330694394689,5.71749708850993,5.8585890205682,6.3336134814762,5.77237722341913,5.80258521346656,5.22999909088629,4.60851116437806,5.57000367538471,5.91467350907757,4.1882308007856,3.53841702490389,4.77755683145526,3.40767406366442,5.70583988445234,5.01264477327242,5.13204469377355,3.38878288854921,3.76136992453026,4.70033562561663,4.68023056589875,3.89990146421635,4.14517335616481,4.60551839772837,4.04760256712294,2.86574754514904,3.93929187989111,4.3191297166578,5.42689513544715,4.86095956850986,5.44671124738089,6.16913769303337,5.03376556805694,5.20284149555792,2.4340787710742,5.67599572667159,6.29220051624787,4.97626663625297,4.55117017236216,3.35201034321866,5.44861461862596,5.10906568477677,4.98826429187782,5.55325973735549,5.21829482552198,5.16927690323219,4.63797217202609,3.79926510133122,3.94680175861162,4.92141013997811,5.20126657725483,5.19414367111506,3.24854273386191,2.40883298778194,3.96366016898835,4.49606481929889,6.2035927867569,3.43033414852366,4.30836900657281,4.67435741160232,5.20277884621743,4.05336544070389,3.92136900347292,4.1858861966725,5.61846437211137,4.168638368541,2.29033939150478,4.21524523552219,3.22146992465166,4.19845599203696,5.28436161800821,4.17494098889687
"ENSG00000100300",7.0016713987979,3.18684848017445,4.4127387168917,0.279651806108698,3.06310165941267,2.89107504777671,4.30114766308267,4.73031644230138,-2.1109480472241,6.30442102153399,1.05986717612589,0.497459626712389,1.83617198540997,2.64011191907029,4.16512122430092,6.1256555445556,-1.3226773334304,-1.85750128803683,2.98829696193814,3.00575829800134,2.29798173961808,5.03187735374344,4.59693956474768,3.63792402099732,4.51651003077675,7.16549492483791,4.4767384235748,2.23988214259211,5.84477228486297,4.67835666336516,3.85515113196118,4.59509465634754,4.20138691138087,4.47773741798059,6.36788264856724,5.0028491432975,5.28214318158056,7.18583282557195,2.58943334254788,1.96211969233124,7.2621209244467,5.16854530603613,3.830396166181,5.33230726247845,5.97029079210775,7.22542631214023,7.50892842460193,4.4687402659382,6.52327867182084,2.35432937916995,3.80617846085204,4.48487831955355,1.82948133703669,5.35951280547903,3.02408736023009,2.63687541548836,2.98493646521379,3.72953465460037,4.06804158332421,5.59994847454508,5.43228127975675,3.92853725367495,5.16524183161294,3.40068014156226,4.82315681269039,6.06626680387909,3.46938718010047,4.41574088972819,4.0351840076449,5.47278508959044,4.70999776323413,4.74326836452649,4.12170879046395,3.08578935983489,3.60918117039391,4.32654524586318,5.09333116205401,4.3506832920976,3.62933135016236,4.87016905303171,3.91576097569391,4.30836900657281,5.75428095589927,4.29354431014061,3.84691456323647,4.63506481831628,6.86290925038242,6.4990492051666,3.86378378701258,5.69633175118062,5.27937557294191,5.04744052487661,4.41258079738981,5.788834200869,4.64060456124568
"ENSG00000100316",12.9505208235119,8.89849220265229,10.4258929060072,8.04120303855318,8.99194569612524,9.38939382441236,9.55545973499547,8.99862134311632,10.7366965958592,10.2253184751364,8.33599158140012,7.95102423831769,11.1850703390208,8.7096422442326,9.68667990064579,11.4725919441632,9.27258014801863,9.03200267537465,10.3138759108385,9.4043894947123,8.39330340421161,11.2159316493363,11.2667432540972,9.9082749737361,11.4931996293612,12.6463615336233,11.3054038518778,10.1372954598971,11.016197869353,10.8827268145046,11.1028074366361,10.5160121372283,8.22427080205421,11.0689707375967,11.6778301020315,11.7041242862352,10.3300657528131,12.2250327177502,8.912999932831,7.75509069622619,12.9516174305873,11.4788973473341,11.1888579102139,12.5761612813356,11.9794929128645,12.1670708529574,12.3451160288672,12.0657320042067,12.9156609042418,9.31692626669815,11.7204124032103,12.0572627541952,10.3528126648395,12.7093434529651,11.3463622151338,10.0648167479978,10.1351252485948,12.2653860148762,11.6712657210634,12.4727302753906,12.431334078082,10.9876026819158,10.7072985071895,11.0521197582721,10.729717988263,11.5005814907672,11.0236517456251,11.4809117244679,10.6971008861434,12.6510621714665,11.4387867008421,11.4365441083455,12.1775937296452,11.7935319324605,11.341425698109,11.7690522888146,11.246686148499,11.9588837476353,11.1394555484982,11.8938679702981,11.0057473352383,12.131281209542,12.0726410993035,10.7581647669987,11.1457702321188,11.9519257955353,12.5729016104212,12.4133660352641,10.6489958260328,12.4209099543102,11.8549422226928,12.3551959641174,12.7814635192446,11.6602092818922,12.1965158944907
"ENSG00000100345",9.06743130455772,11.9780113687295,10.8579676707089,11.7589268363589,12.6560818590812,11.474997998774,9.43966395980567,12.4554754048438,7.70443524858944,9.4743460229763,11.7596323999961,11.8375481507253,9.80683099301734,10.7162861757945,8.8040577331245,9.86032601271172,9.90554010886303,10.7656943474161,11.5072956064736,12.2032336776893,12.7177914721829,11.1093297616812,12.0222720447544,11.8932898661048,11.0009073221874,10.90819896282,11.8550573663553,11.6257445432336,11.4855485486771,12.1209593785247,11.0384674938788,11.5651178790797,11.2183247339758,10.964042241957,10.130267845324,10.1577282400709,10.7458739519452,10.5289915985104,11.0145538578978,11.7007749549017,7.41038514303442,10.2115053347786,10.7841912263801,7.87609235652469,8.49683660660359,8.72911664452221,8.92831532434382,8.30323131793332,7.56354254203456,10.7062586119882,10.660661672564,10.1549014570485,11.3226303907807,11.2467191831462,11.4383660312774,11.4096848256491,11.4537818245053,9.01036269385115,10.7689826143936,11.2402623748938,10.1717371843037,9.27600044066945,8.52992813541451,8.5498779768262,8.23138475397197,9.18715751748539,9.49674810229948,9.6633740657147,9.72077471891799,8.62579298942206,10.9502308848877,9.90710860350782,9.88547444397387,10.197794385348,10.4614978667616,9.74927398153804,10.3062463050869,9.80043885138586,10.8911497377295,9.75574341740313,10.0693733220006,10.4307656379325,10.1621465755521,11.0422280671383,11.1584009114022,10.3019599377388,8.7638419082886,9.9861750890655,10.0466162722343,9.06907363562262,10.3699099398168,9.71477955320085,9.86180061140305,10.1095792739263,10.7155764583128
"ENSG00000100351",10.9313234319834,11.3295765114634,10.7110515181351,11.1661105018124,11.496561915519,11.0331277754914,11.3288673251297,11.3050889370987,10.0422872914653,12.1666425678088,11.6617411136446,11.3399222202753,10.5218642045839,11.0608301024447,12.0769912581545,12.0012140430432,11.2643969437706,11.0134413186125,10.7064363957088,11.3787378804431,11.3993947004097,10.4740519101986,10.4613550179999,11.293071371537,10.1372778096418,9.81593390601506,10.6372821887228,10.949704473224,9.85487106191397,10.4832390997432,11.1011791124893,10.8159316111819,11.2657223696984,10.8634821868359,10.1140073740547,10.098976845675,10.8330065436711,9.60838500978489,11.3865052913436,11.4195005714038,10.157879733939,10.5647991433741,11.0602094758413,10.9043307074921,11.4149704782486,11.2567069319647,11.1152218699611,12.1514237850952,10.0784465702816,11.4339980629385,10.5891582700449,10.1566177254413,11.3212165613094,10.3318618993124,11.0097103919844,11.1512607251704,11.1278204479716,10.4403835961458,10.9276699181699,9.4599613394619,9.98045054684988,11.8960608834366,12.0154159614801,11.9135006673554,11.8665025161931,11.5205119758011,12.131265618326,12.0119017471788,12.1335579533688,11.3122986794224,10.587428758369,10.5341351637955,9.87362472609612,10.5167064727799,10.4153645982411,10.0515975184859,10.572302967087,10.2589876017251,10.7808702666776,10.2050233223633,10.363434623455,10.8460496464031,10.2203726856708,10.6455069662292,10.903864854462,10.3198561934919,9.06454311155207,9.5696128874048,10.4318516689179,9.13582944244916,10.4158095093149,10.1030010702661,9.90884918420748,10.3728109174446,10.4381542892738
"ENSG00000100353",9.05047069727636,4.60675173462511,5.20819996036805,3.98009152424979,5.47452790513914,5.54105734034827,-2.17458576788373,5.99659650763883,7.63892138017275,0.946869016915908,3.82067951224646,4.58492246796273,6.53233704845074,0.803610651353169,5.79044146263822,7.12981916949713,5.12026616241832,4.82899923914639,5.54039482875367,5.72361506921984,4.71559318256075,7.19648463799336,6.94008414554474,5.58545660110318,7.45381558912822,8.13615891933115,6.78578522716543,6.3513904578091,7.20202004111448,6.46007565843592,5.92554045985258,5.74460819776689,3.90440517362374,7.1922327313431,8.16027090307699,7.44479333520596,6.76652872755014,7.93364580197515,4.96289173807532,5.39210753307605,7.90366695353422,7.89958606624524,6.70712479127927,7.14766976313742,6.65692471072381,6.71785752710753,7.11006221599423,5.92651075020558,8.06401717228531,5.37286533060738,7.47127480065864,8.11926037431899,4.99940633847901,8.17582859510825,6.67237579632007,5.60034953946324,5.7559952580484,7.89450363934858,6.96679775119155,8.68625466132723,8.54459716697566,6.72933445971039,5.44189584673586,6.76487396342663,4.78307937331505,7.35823661962513,5.690327467403,6.54662069160749,4.84521306400083,7.60274368371511,7.42687193946087,6.59369200847598,7.03215720548565,7.2467812365072,6.94416541810672,7.15543332947043,6.72041913844785,7.05763631719736,6.31005283368894,6.79616847158793,6.12335639510227,7.38365713387705,7.45006144725204,5.16481099601841,6.37529353559126,6.6953653285841,8.25347689121122,8.20117793232897,5.33090979743987,8.00733028590972,7.37542226041294,7.86532611442639,8.00168302847189,6.97703793602962,7.87538070703796
"ENSG00000100359",4.67089238632827,2.36971253732426,-2.03020477895703,5.32404592546715,4.79428490098487,4.02298672328229,-2.17458576788373,1.10582557739359,-2.1109480472241,5.03433185816625,6.08469902910582,4.72352770619224,3.80815760924037,-0.418781769983279,4.03679712732538,7.04417414241695,1.84724766801191,5.19778114746436,5.14516581055501,4.37254062867296,5.67252446066886,5.21132512930426,4.59693956474768,4.97352705278176,4.25644719147425,5.5523813838026,5.0934097840233,4.38672353092138,5.70518845067198,5.64840344126353,4.50722782854088,4.89361814689996,4.84121134713655,4.47773741798059,4.98717514202673,4.30023505392208,3.78206957844592,5.49604749989552,4.41540394277283,4.34678354256656,3.48499820380851,3.48573548191683,4.01680929041189,5.21526784128823,3.34350811569197,5.13289502638638,4.42030352526146,3.59122427246319,1.93286174100757,5.05859080826345,4.79805057996863,4.83965529401492,5.15987101067225,5.64410811566407,5.83144228228769,5.44423033754596,5.0005333202648,4.66580905698998,5.09388158825947,6.29705807989717,5.11912339449712,4.89377183551427,-1.7772726737263,5.26804237298414,5.26268887388998,6.02221162380116,5.62797909073519,3.97436924263589,5.88213963299919,6.61886334907839,4.70999776323413,4.34273043494276,4.12170879046395,4.00332719964292,5.35920291738556,4.93659872754717,3.30191778386543,3.72265206948456,5.15657835302722,4.61863028603574,4.38142454804272,5.40790468012373,6.00720128396887,5.04451676230069,6.02911789445722,5.11040282786294,5.4178329247222,6.2257255399413,5.39103078987744,4.82639229174499,4.45625333502598,4.62001930114194,4.91215180688032,5.2156488679242,5.39733341023332
"ENSG00000100362",8.24284917722467,8.60766223957227,8.52150348266366,10.979224259396,5.23942443205313,8.18745434708151,11.1321879767592,9.97926968990896,10.639968252754,11.0276865445242,8.72835825048091,9.2537776644823,7.81697067904668,8.41937163944267,9.49851450568174,8.44424406609783,7.11611451914786,9.61873861828702,8.11980636056089,9.47978439735914,7.44132850764948,7.75202532984937,9.3438892474865,10.5590565391816,8.85397100878177,8.79017414342974,8.35775038735772,10.0736758179457,8.74415968218482,9.29346977653705,9.22072369950742,5.83163126000426,8.9185053706686,8.00699048611546,8.30194344534123,10.0419663912247,9.22927090829781,7.83295180235568,9.64865487958397,10.4526363410981,8.47478180776537,4.79239682015089,8.26933137793272,8.24791507518808,8.94429558357481,8.78707202183882,5.28576140188264,10.4442799057037,9.91896234139859,9.64577797409912,8.85743323531764,8.15541655198078,9.2393713892634,7.21671869982994,7.34045592977555,7.98972808357062,8.17045832170712,9.29544770131854,8.67242734730875,6.80653038103406,7.76045143972362,9.16253727765704,10.745063647187,9.56572292162483,10.1216745313429,8.11689287694906,8.27456335262611,8.11273536434329,8.01513806544314,8.20097326351993,8.2665445817912,9.24383867795727,9.92810923346531,9.28872941850517,10.2828917641572,9.19496169365706,9.96012926661723,9.96539313621281,9.83073458307784,8.54372547702185,7.23080268499603,9.29759453497864,8.96396778621696,9.42081519978467,8.89801890418447,8.65037787381079,7.92703958780214,7.36483741953328,9.9747659872146,5.89914863418031,9.00532216614796,8.18410307218718,9.33759801118265,8.40884364868936,8.44440166389009
"ENSG00000100380",6.68744356259212,5.98301966373938,6.99493478332148,6.78744644630739,6.14034465834513,7.43320135058761,6.82259371305389,5.35375309083717,6.96853673660272,6.50145786859354,7.61616033401577,6.94040312256112,7.56409243997317,5.25364357198822,5.68734796967411,7.72169445316581,6.96734151350222,7.23261113162746,6.6766890523147,6.22543633464075,6.74423796950764,7.02948680631845,6.91886765963504,6.52173100349279,6.89101177839515,7.88845366101023,7.17964218166737,6.55146829325801,6.92758087200843,6.95205647775632,6.37691980619515,6.73335174242377,5.93499349345717,6.97714847458653,7.48124850158152,6.95423919907288,7.04080384684609,7.50542583221138,5.53939266004828,5.86901028793976,8.12138894333667,6.99935920091773,7.20603484781313,7.23042764845923,7.60919209993971,7.28212103516085,7.5181913459309,7.63460133500061,8.44927809037706,6.53800753567959,7.528890071338,7.72310933438678,6.86872296862954,8.33857511046741,6.91610467935708,7.27301664013508,6.96520024715252,7.3683951108221,7.39170681874763,8.3535250315562,8.17451539483913,6.74891885602879,6.29418968883032,7.1130677130078,6.74707441985956,7.2573291114588,7.03216706103561,7.59310248001229,6.64184157946538,8.21518012417291,6.94331147094793,7.04760239939911,7.67516031843989,6.14468304888846,7.2050319872578,7.02113223775884,6.52034130299893,7.69784867848398,6.43668627221996,7.09667758284039,6.39380827249855,7.41589747087726,7.29241760049971,6.65709149422971,7.13515953186754,7.6039423008205,8.11056062351683,8.29695756355811,6.7650056325344,7.41962240844975,7.51514702407955,7.76766285520824,7.53759337695655,7.40499132319375,7.41924818666176
"ENSG00000100387",7.74392159609238,8.46824599128579,9.24998601325987,9.09022344084985,7.93297306559038,8.24262519229445,9.53923031235077,8.99456882629184,9.68954745324272,9.15144016116511,8.49078428907088,8.42396742433333,9.38898884705003,8.99131619632828,9.32563638185945,8.36168356603731,10.1866028346575,9.21329052138623,8.29158405911269,8.52104315137215,7.97040708158957,7.97213746542483,7.64295196250451,8.8173592417221,8.45090007104425,6.95582374460284,7.95355212044034,9.23827109268612,7.65746284290492,8.03735401294389,8.66397744123546,8.38217159620445,8.92867418838689,8.14552634983136,7.84269125522738,8.45594619614469,8.59089588772019,7.18583282557195,9.49959907018926,8.85693745563918,8.00856015986552,8.60631442998094,8.81319309464849,8.7607490132793,9.52400235884447,8.76536211086971,8.19770522521744,9.40872854972295,8.57277793277347,9.13975366115805,9.16531106824766,8.0411405080214,8.87451822541486,7.45199004961462,8.05496667311406,8.29413430986557,8.53952531689142,9.37374702140218,8.75976408436419,6.18622073027302,7.56033499685199,9.28943658007515,9.78735318906907,9.58408081580618,9.69605302097541,9.34227456646896,8.99955993911421,8.64470868828486,8.59574017118412,8.21234992210608,7.9977592549703,9.38362286558966,8.40299490085396,9.24004490501132,9.23455793956097,9.10928486866654,8.73333502633313,9.14891682418665,8.34599953009534,9.16589207757167,8.96015509505236,8.3211930469304,7.94611591025975,8.29574186584485,8.33135018800366,8.67197550830852,8.71527134949878,6.87135082256908,8.7392169510995,8.53446533478851,8.86259463533501,8.63548241852974,7.81669464763242,8.57577328637251,8.26240383014721
